number,date,temp
621,06/22/23 06:30:00 AM,14.230
622,06/22/23 07:00:00 AM,14.038
623,06/22/23 07:30:00 AM,14.038
624,06/22/23 08:00:00 AM,13.558
625,06/22/23 08:30:00 AM,12.110
626,06/22/23 09:00:00 AM,11.528
627,06/22/23 09:30:00 AM,11.528
628,06/22/23 10:00:00 AM,11.625
629,06/22/23 10:30:00 AM,11.625
630,06/22/23 11:00:00 AM,11.722
631,06/22/23 11:30:00 AM,11.722
632,06/22/23 12:00:00 PM,11.819
633,06/22/23 12:30:00 PM,12.013
634,06/22/23 01:00:00 PM,12.594
635,06/22/23 01:30:00 PM,12.594
636,06/22/23 02:00:00 PM,12.883
637,06/22/23 02:30:00 PM,13.173
638,06/22/23 03:00:00 PM,13.365
639,06/22/23 03:30:00 PM,14.900
640,06/22/23 04:00:00 PM,14.709
641,06/22/23 04:30:00 PM,14.804
642,06/22/23 05:00:00 PM,15.664
643,06/22/23 05:30:00 PM,16.141
644,06/22/23 06:00:00 PM,15.569
645,06/22/23 06:30:00 PM,15.473
646,06/22/23 07:00:00 PM,15.569
647,06/22/23 07:30:00 PM,15.473
648,06/22/23 08:00:00 PM,15.091
649,06/22/23 08:30:00 PM,15.091
650,06/22/23 09:00:00 PM,12.013
651,06/22/23 09:30:00 PM,11.819
652,06/22/23 10:00:00 PM,12.110
653,06/22/23 10:30:00 PM,12.207
654,06/22/23 11:00:00 PM,12.401
655,06/22/23 11:30:00 PM,12.401
656,06/23/23 12:00:00 AM,12.207
657,06/23/23 12:30:00 AM,12.594
658,06/23/23 01:00:00 AM,12.401
659,06/23/23 01:30:00 AM,13.269
660,06/23/23 02:00:00 AM,13.269
661,06/23/23 02:30:00 AM,13.558
662,06/23/23 03:00:00 AM,13.846
663,06/23/23 03:30:00 AM,13.461
664,06/23/23 04:00:00 AM,13.269
665,06/23/23 04:30:00 AM,14.325
666,06/23/23 05:00:00 AM,14.517
667,06/23/23 05:30:00 AM,14.804
668,06/23/23 06:00:00 AM,14.517
669,06/23/23 06:30:00 AM,14.325
670,06/23/23 07:00:00 AM,13.942
671,06/23/23 07:30:00 AM,13.558
672,06/23/23 08:00:00 AM,12.980
673,06/23/23 08:30:00 AM,12.401
674,06/23/23 09:00:00 AM,12.304
675,06/23/23 09:30:00 AM,12.497
676,06/23/23 10:00:00 AM,12.594
677,06/23/23 10:30:00 AM,12.690
678,06/23/23 11:00:00 AM,12.690
679,06/23/23 11:30:00 AM,12.787
680,06/23/23 12:00:00 PM,12.883
681,06/23/23 12:30:00 PM,12.980
682,06/23/23 01:00:00 PM,13.558
683,06/23/23 01:30:00 PM,13.846
684,06/23/23 02:00:00 PM,14.134
685,06/23/23 02:30:00 PM,13.942
686,06/23/23 03:00:00 PM,13.750
687,06/23/23 03:30:00 PM,14.421
688,06/23/23 04:00:00 PM,14.996
689,06/23/23 04:30:00 PM,15.091
690,06/23/23 05:00:00 PM,15.091
691,06/23/23 05:30:00 PM,15.091
692,06/23/23 06:00:00 PM,15.569
693,06/23/23 06:30:00 PM,15.760
694,06/23/23 07:00:00 PM,16.046
695,06/23/23 07:30:00 PM,16.332
696,06/23/23 08:00:00 PM,16.237
697,06/23/23 08:30:00 PM,15.282
698,06/23/23 09:00:00 PM,15.760
699,06/23/23 09:30:00 PM,14.613
700,06/23/23 10:00:00 PM,14.613
701,06/23/23 10:30:00 PM,14.421
702,06/23/23 11:00:00 PM,13.076
703,06/23/23 11:30:00 PM,12.594
704,06/24/23 12:00:00 AM,12.690
705,06/24/23 12:30:00 AM,12.883
706,06/24/23 01:00:00 AM,13.269
707,06/24/23 01:30:00 AM,13.365
708,06/24/23 02:00:00 AM,12.883
709,06/24/23 02:30:00 AM,12.883
710,06/24/23 03:00:00 AM,12.980
711,06/24/23 03:30:00 AM,13.558
712,06/24/23 04:00:00 AM,14.038
713,06/24/23 04:30:00 AM,14.038
714,06/24/23 05:00:00 AM,14.804
715,06/24/23 05:30:00 AM,15.187
716,06/24/23 06:00:00 AM,15.473
717,06/24/23 06:30:00 AM,15.664
718,06/24/23 07:00:00 AM,14.421
719,06/24/23 07:30:00 AM,14.325
720,06/24/23 08:00:00 AM,14.038
721,06/24/23 08:30:00 AM,13.654
722,06/24/23 09:00:00 AM,13.269
723,06/24/23 09:30:00 AM,13.461
724,06/24/23 10:00:00 AM,13.558
725,06/24/23 10:30:00 AM,13.654
726,06/24/23 11:00:00 AM,14.134
727,06/24/23 11:30:00 AM,14.613
728,06/24/23 12:00:00 PM,15.091
729,06/24/23 12:30:00 PM,15.091
730,06/24/23 01:00:00 PM,15.378
731,06/24/23 01:30:00 PM,15.473
732,06/24/23 02:00:00 PM,15.569
733,06/24/23 02:30:00 PM,15.855
734,06/24/23 03:00:00 PM,16.046
735,06/24/23 03:30:00 PM,16.237
736,06/24/23 04:00:00 PM,16.808
737,06/24/23 04:30:00 PM,16.332
738,06/24/23 05:00:00 PM,16.141
739,06/24/23 05:30:00 PM,15.855
740,06/24/23 06:00:00 PM,15.569
741,06/24/23 06:30:00 PM,15.760
742,06/24/23 07:00:00 PM,15.282
743,06/24/23 07:30:00 PM,15.378
744,06/24/23 08:00:00 PM,15.473
745,06/24/23 08:30:00 PM,15.091
746,06/24/23 09:00:00 PM,14.900
747,06/24/23 09:30:00 PM,14.613
748,06/24/23 10:00:00 PM,14.134
749,06/24/23 10:30:00 PM,13.750
750,06/24/23 11:00:00 PM,12.883
751,06/24/23 11:30:00 PM,12.497
752,06/25/23 12:00:00 AM,12.594
753,06/25/23 12:30:00 AM,12.690
754,06/25/23 01:00:00 AM,12.787
755,06/25/23 01:30:00 AM,12.497
756,06/25/23 02:00:00 AM,12.594
757,06/25/23 02:30:00 AM,12.401
758,06/25/23 03:00:00 AM,12.207
759,06/25/23 03:30:00 AM,12.787
760,06/25/23 04:00:00 AM,12.787
761,06/25/23 04:30:00 AM,13.173
762,06/25/23 05:00:00 AM,13.558
763,06/25/23 05:30:00 AM,13.750
764,06/25/23 06:00:00 AM,14.134
765,06/25/23 06:30:00 AM,14.804
766,06/25/23 07:00:00 AM,14.804
767,06/25/23 07:30:00 AM,14.804
768,06/25/23 08:00:00 AM,14.613
769,06/25/23 08:30:00 AM,14.230
770,06/25/23 09:00:00 AM,14.038
771,06/25/23 09:30:00 AM,13.846
772,06/25/23 10:00:00 AM,13.461
773,06/25/23 10:30:00 AM,13.654
774,06/25/23 11:00:00 AM,13.076
775,06/25/23 11:30:00 AM,12.883
776,06/25/23 12:00:00 PM,12.980
777,06/25/23 12:30:00 PM,13.076
778,06/25/23 01:00:00 PM,13.461
779,06/25/23 01:30:00 PM,13.461
780,06/25/23 02:00:00 PM,13.654
781,06/25/23 02:30:00 PM,13.654
782,06/25/23 03:00:00 PM,13.654
783,06/25/23 03:30:00 PM,13.461
784,06/25/23 04:00:00 PM,13.461
785,06/25/23 04:30:00 PM,14.804
786,06/25/23 05:00:00 PM,14.230
787,06/25/23 05:30:00 PM,13.846
788,06/25/23 06:00:00 PM,14.709
789,06/25/23 06:30:00 PM,14.804
790,06/25/23 07:00:00 PM,14.996
791,06/25/23 07:30:00 PM,15.091
792,06/25/23 08:00:00 PM,15.187
793,06/25/23 08:30:00 PM,15.187
794,06/25/23 09:00:00 PM,15.282
795,06/25/23 09:30:00 PM,15.378
796,06/25/23 10:00:00 PM,16.046
797,06/25/23 10:30:00 PM,16.237
798,06/25/23 11:00:00 PM,15.569
799,06/25/23 11:30:00 PM,15.378
800,06/26/23 12:00:00 AM,14.900
801,06/26/23 12:30:00 AM,14.613
802,06/26/23 01:00:00 AM,14.325
803,06/26/23 01:30:00 AM,13.846
804,06/26/23 02:00:00 AM,13.654
805,06/26/23 02:30:00 AM,13.558
806,06/26/23 03:00:00 AM,12.980
807,06/26/23 03:30:00 AM,14.230
808,06/26/23 04:00:00 AM,14.421
809,06/26/23 04:30:00 AM,14.421
810,06/26/23 05:00:00 AM,14.709
811,06/26/23 05:30:00 AM,14.900
812,06/26/23 06:00:00 AM,15.187
813,06/26/23 06:30:00 AM,15.664
814,06/26/23 07:00:00 AM,15.569
815,06/26/23 07:30:00 AM,15.855
816,06/26/23 08:00:00 AM,15.473
817,06/26/23 08:30:00 AM,15.951
818,06/26/23 09:00:00 AM,15.760
819,06/26/23 09:30:00 AM,15.664
820,06/26/23 10:00:00 AM,15.569
821,06/26/23 10:30:00 AM,15.760
822,06/26/23 11:00:00 AM,15.760
823,06/26/23 11:30:00 AM,15.473
824,06/26/23 12:00:00 PM,15.569
825,06/26/23 12:30:00 PM,15.760
826,06/26/23 01:00:00 PM,15.569
827,06/26/23 01:30:00 PM,15.664
828,06/26/23 02:00:00 PM,15.473
829,06/26/23 02:30:00 PM,15.378
830,06/26/23 03:00:00 PM,15.378
831,06/26/23 03:30:00 PM,15.664
832,06/26/23 04:00:00 PM,15.855
833,06/26/23 04:30:00 PM,16.332
834,06/26/23 05:00:00 PM,16.999
835,06/26/23 05:30:00 PM,16.713
836,06/26/23 06:00:00 PM,16.427
837,06/26/23 06:30:00 PM,16.523
838,06/26/23 07:00:00 PM,16.618
839,06/26/23 07:30:00 PM,16.618
840,06/26/23 08:00:00 PM,16.618
841,06/26/23 08:30:00 PM,16.332
842,06/26/23 09:00:00 PM,16.427
843,06/26/23 09:30:00 PM,16.618
844,06/26/23 10:00:00 PM,16.427
845,06/26/23 10:30:00 PM,16.427
846,06/26/23 11:00:00 PM,16.427
847,06/26/23 11:30:00 PM,16.332
848,06/27/23 12:00:00 AM,16.523
849,06/27/23 12:30:00 AM,16.523
850,06/27/23 01:00:00 AM,16.523
851,06/27/23 01:30:00 AM,16.332
852,06/27/23 02:00:00 AM,16.237
853,06/27/23 02:30:00 AM,15.951
854,06/27/23 03:00:00 AM,15.187
855,06/27/23 03:30:00 AM,14.996
856,06/27/23 04:00:00 AM,14.996
857,06/27/23 04:30:00 AM,14.996
858,06/27/23 05:00:00 AM,15.091
859,06/27/23 05:30:00 AM,14.996
860,06/27/23 06:00:00 AM,14.996
861,06/27/23 06:30:00 AM,15.378
862,06/27/23 07:00:00 AM,15.951
863,06/27/23 07:30:00 AM,16.427
864,06/27/23 08:00:00 AM,16.618
865,06/27/23 08:30:00 AM,16.713
866,06/27/23 09:00:00 AM,17.189
867,06/27/23 09:30:00 AM,16.237
868,06/27/23 10:00:00 AM,16.999
869,06/27/23 10:30:00 AM,16.808
870,06/27/23 11:00:00 AM,16.903
871,06/27/23 11:30:00 AM,17.094
872,06/27/23 12:00:00 PM,17.379
873,06/27/23 12:30:00 PM,17.094
874,06/27/23 01:00:00 PM,16.427
875,06/27/23 01:30:00 PM,16.427
876,06/27/23 02:00:00 PM,16.713
877,06/27/23 02:30:00 PM,17.284
878,06/27/23 03:00:00 PM,17.284
879,06/27/23 03:30:00 PM,16.903
880,06/27/23 04:00:00 PM,16.999
881,06/27/23 04:30:00 PM,16.903
882,06/27/23 05:00:00 PM,16.618
883,06/27/23 05:30:00 PM,16.713
884,06/27/23 06:00:00 PM,16.903
885,06/27/23 06:30:00 PM,15.951
886,06/27/23 07:00:00 PM,16.523
887,06/27/23 07:30:00 PM,17.379
888,06/27/23 08:00:00 PM,17.855
889,06/27/23 08:30:00 PM,18.331
890,06/27/23 09:00:00 PM,18.521
891,06/27/23 09:30:00 PM,18.521
892,06/27/23 10:00:00 PM,18.045
893,06/27/23 10:30:00 PM,18.426
894,06/27/23 11:00:00 PM,18.426
895,06/27/23 11:30:00 PM,18.521
896,06/28/23 12:00:00 AM,17.855
897,06/28/23 12:30:00 AM,17.189
898,06/28/23 01:00:00 AM,17.094
899,06/28/23 01:30:00 AM,16.999
900,06/28/23 02:00:00 AM,16.332
901,06/28/23 02:30:00 AM,15.760
902,06/28/23 03:00:00 AM,15.664
903,06/28/23 03:30:00 AM,16.237
904,06/28/23 04:00:00 AM,15.569
905,06/28/23 04:30:00 AM,15.569
906,06/28/23 05:00:00 AM,15.760
907,06/28/23 05:30:00 AM,15.569
908,06/28/23 06:00:00 AM,16.046
909,06/28/23 06:30:00 AM,16.046
910,06/28/23 07:00:00 AM,16.903
911,06/28/23 07:30:00 AM,17.189
912,06/28/23 08:00:00 AM,17.570
913,06/28/23 08:30:00 AM,17.570
914,06/28/23 09:00:00 AM,17.475
915,06/28/23 09:30:00 AM,18.236
916,06/28/23 10:00:00 AM,17.855
917,06/28/23 10:30:00 AM,18.045
918,06/28/23 11:00:00 AM,17.665
919,06/28/23 11:30:00 AM,17.665
920,06/28/23 12:00:00 PM,17.284
921,06/28/23 12:30:00 PM,17.379
922,06/28/23 01:00:00 PM,17.189
923,06/28/23 01:30:00 PM,17.094
924,06/28/23 02:00:00 PM,16.999
925,06/28/23 02:30:00 PM,16.808
926,06/28/23 03:00:00 PM,16.523
927,06/28/23 03:30:00 PM,16.523
928,06/28/23 04:00:00 PM,16.713
929,06/28/23 04:30:00 PM,16.808
930,06/28/23 05:00:00 PM,16.808
931,06/28/23 05:30:00 PM,17.379
932,06/28/23 06:00:00 PM,18.140
933,06/28/23 06:30:00 PM,18.331
934,06/28/23 07:00:00 PM,18.616
935,06/28/23 07:30:00 PM,18.806
936,06/28/23 08:00:00 PM,18.996
937,06/28/23 08:30:00 PM,18.140
938,06/28/23 09:00:00 PM,17.950
939,06/28/23 09:30:00 PM,17.570
940,06/28/23 10:00:00 PM,17.379
941,06/28/23 10:30:00 PM,17.284
942,06/28/23 11:00:00 PM,16.427
943,06/28/23 11:30:00 PM,16.427
944,06/29/23 12:00:00 AM,16.141
945,06/29/23 12:30:00 AM,16.237
946,06/29/23 01:00:00 AM,16.427
947,06/29/23 01:30:00 AM,16.523
948,06/29/23 02:00:00 AM,16.427
949,06/29/23 02:30:00 AM,16.523
950,06/29/23 03:00:00 AM,16.141
951,06/29/23 03:30:00 AM,16.046
952,06/29/23 04:00:00 AM,16.046
953,06/29/23 04:30:00 AM,16.427
954,06/29/23 05:00:00 AM,16.332
955,06/29/23 05:30:00 AM,16.523
956,06/29/23 06:00:00 AM,16.523
957,06/29/23 06:30:00 AM,16.523
958,06/29/23 07:00:00 AM,16.618
959,06/29/23 07:30:00 AM,16.332
960,06/29/23 08:00:00 AM,16.332
961,06/29/23 08:30:00 AM,16.332
962,06/29/23 09:00:00 AM,17.665
963,06/29/23 09:30:00 AM,17.379
964,06/29/23 10:00:00 AM,18.045
965,06/29/23 10:30:00 AM,18.331
966,06/29/23 11:00:00 AM,18.045
967,06/29/23 11:30:00 AM,18.140
968,06/29/23 12:00:00 PM,17.855
969,06/29/23 12:30:00 PM,17.950
970,06/29/23 01:00:00 PM,17.950
971,06/29/23 01:30:00 PM,17.094
972,06/29/23 02:00:00 PM,17.475
973,06/29/23 02:30:00 PM,16.713
974,06/29/23 03:00:00 PM,16.332
975,06/29/23 03:30:00 PM,15.091
976,06/29/23 04:00:00 PM,14.134
977,06/29/23 04:30:00 PM,14.038
978,06/29/23 05:00:00 PM,14.230
979,06/29/23 05:30:00 PM,14.900
980,06/29/23 06:00:00 PM,15.569
981,06/29/23 06:30:00 PM,16.046
982,06/29/23 07:00:00 PM,15.569
983,06/29/23 07:30:00 PM,15.473
984,06/29/23 08:00:00 PM,15.282
985,06/29/23 08:30:00 PM,15.569
986,06/29/23 09:00:00 PM,15.282
987,06/29/23 09:30:00 PM,15.187
988,06/29/23 10:00:00 PM,15.282
989,06/29/23 10:30:00 PM,15.187
990,06/29/23 11:00:00 PM,15.091
991,06/29/23 11:30:00 PM,14.900
992,06/30/23 12:00:00 AM,14.996
993,06/30/23 12:30:00 AM,15.091
994,06/30/23 01:00:00 AM,14.996
995,06/30/23 01:30:00 AM,15.091
996,06/30/23 02:00:00 AM,15.187
997,06/30/23 02:30:00 AM,15.760
998,06/30/23 03:00:00 AM,15.951
999,06/30/23 03:30:00 AM,15.664
1000,06/30/23 04:00:00 AM,15.664
1001,06/30/23 04:30:00 AM,16.141
1002,06/30/23 05:00:00 AM,16.046
1003,06/30/23 05:30:00 AM,16.237
1004,06/30/23 06:00:00 AM,16.141
1005,06/30/23 06:30:00 AM,15.664
1006,06/30/23 07:00:00 AM,16.332
1007,06/30/23 07:30:00 AM,16.427
1008,06/30/23 08:00:00 AM,17.379
1009,06/30/23 08:30:00 AM,17.094
1010,06/30/23 09:00:00 AM,17.570
1011,06/30/23 09:30:00 AM,17.284
1012,06/30/23 10:00:00 AM,17.665
1013,06/30/23 10:30:00 AM,18.045
1014,06/30/23 11:00:00 AM,18.236
1015,06/30/23 11:30:00 AM,18.521
1016,06/30/23 12:00:00 PM,18.616
1017,06/30/23 12:30:00 PM,18.711
1018,06/30/23 01:00:00 PM,18.711
1019,06/30/23 01:30:00 PM,18.045
1020,06/30/23 02:00:00 PM,18.045
1021,06/30/23 02:30:00 PM,18.045
1022,06/30/23 03:00:00 PM,17.760
1023,06/30/23 03:30:00 PM,17.189
1024,06/30/23 04:00:00 PM,16.427
1025,06/30/23 04:30:00 PM,16.237
1026,06/30/23 05:00:00 PM,17.189
1027,06/30/23 05:30:00 PM,17.284
1028,06/30/23 06:00:00 PM,17.950
1029,06/30/23 06:30:00 PM,18.616
1030,06/30/23 07:00:00 PM,18.616
1031,06/30/23 07:30:00 PM,18.711
1032,06/30/23 08:00:00 PM,18.711
1033,06/30/23 08:30:00 PM,18.806
1034,06/30/23 09:00:00 PM,18.806
1035,06/30/23 09:30:00 PM,19.092
1036,06/30/23 10:00:00 PM,19.187
1037,06/30/23 10:30:00 PM,18.521
1038,06/30/23 11:00:00 PM,18.711
1039,06/30/23 11:30:00 PM,18.901
1040,07/01/23 12:00:00 AM,18.901
1041,07/01/23 12:30:00 AM,18.806
1042,07/01/23 01:00:00 AM,18.806
1043,07/01/23 01:30:00 AM,18.426
1044,07/01/23 02:00:00 AM,18.331
1045,07/01/23 02:30:00 AM,18.236
1046,07/01/23 03:00:00 AM,18.236
1047,07/01/23 03:30:00 AM,18.331
1048,07/01/23 04:00:00 AM,18.331
1049,07/01/23 04:30:00 AM,18.045
1050,07/01/23 05:00:00 AM,17.855
1051,07/01/23 05:30:00 AM,17.950
1052,07/01/23 06:00:00 AM,18.236
1053,07/01/23 06:30:00 AM,18.901
1054,07/01/23 07:00:00 AM,18.331
1055,07/01/23 07:30:00 AM,18.140
1056,07/01/23 08:00:00 AM,18.331
1057,07/01/23 08:30:00 AM,18.331
1058,07/01/23 09:00:00 AM,18.806
1059,07/01/23 09:30:00 AM,19.187
1060,07/01/23 10:00:00 AM,18.711
1061,07/01/23 10:30:00 AM,18.521
1062,07/01/23 11:00:00 AM,18.521
1063,07/01/23 11:30:00 AM,18.616
1064,07/01/23 12:00:00 PM,18.426
1065,07/01/23 12:30:00 PM,18.901
1066,07/01/23 01:00:00 PM,18.426
1067,07/01/23 01:30:00 PM,18.521
1068,07/01/23 02:00:00 PM,18.426
1069,07/01/23 02:30:00 PM,18.616
1070,07/01/23 03:00:00 PM,18.616
1071,07/01/23 03:30:00 PM,18.616
1072,07/01/23 04:00:00 PM,18.521
1073,07/01/23 04:30:00 PM,18.426
1074,07/01/23 05:00:00 PM,18.616
1075,07/01/23 05:30:00 PM,18.616
1076,07/01/23 06:00:00 PM,18.521
1077,07/01/23 06:30:00 PM,18.806
1078,07/01/23 07:00:00 PM,18.616
1079,07/01/23 07:30:00 PM,18.616
1080,07/01/23 08:00:00 PM,18.616
1081,07/01/23 08:30:00 PM,18.616
1082,07/01/23 09:00:00 PM,18.426
1083,07/01/23 09:30:00 PM,18.140
1084,07/01/23 10:00:00 PM,17.855
1085,07/01/23 10:30:00 PM,17.950
1086,07/01/23 11:00:00 PM,17.950
1087,07/01/23 11:30:00 PM,17.855
1088,07/02/23 12:00:00 AM,17.950
1089,07/02/23 12:30:00 AM,18.045
1090,07/02/23 01:00:00 AM,18.236
1091,07/02/23 01:30:00 AM,18.236
1092,07/02/23 02:00:00 AM,18.331
1093,07/02/23 02:30:00 AM,18.426
1094,07/02/23 03:00:00 AM,18.426
1095,07/02/23 03:30:00 AM,18.521
1096,07/02/23 04:00:00 AM,18.426
1097,07/02/23 04:30:00 AM,18.236
1098,07/02/23 05:00:00 AM,18.331
1099,07/02/23 05:30:00 AM,18.236
1100,07/02/23 06:00:00 AM,18.236
1101,07/02/23 06:30:00 AM,18.331
1102,07/02/23 07:00:00 AM,18.521
1103,07/02/23 07:30:00 AM,18.806
1104,07/02/23 08:00:00 AM,18.806
1105,07/02/23 08:30:00 AM,18.901
1106,07/02/23 09:00:00 AM,18.901
1107,07/02/23 09:30:00 AM,19.092
1108,07/02/23 10:00:00 AM,18.996
1109,07/02/23 10:30:00 AM,19.092
1110,07/02/23 11:00:00 AM,19.187
1111,07/02/23 11:30:00 AM,19.187
1112,07/02/23 12:00:00 PM,19.282
1113,07/02/23 12:30:00 PM,19.282
1114,07/02/23 01:00:00 PM,19.282
1115,07/02/23 01:30:00 PM,19.282
1116,07/02/23 02:00:00 PM,18.996
1117,07/02/23 02:30:00 PM,18.996
1118,07/02/23 03:00:00 PM,18.996
1119,07/02/23 03:30:00 PM,18.711
1120,07/02/23 04:00:00 PM,18.426
1121,07/02/23 04:30:00 PM,18.426
1122,07/02/23 05:00:00 PM,17.950
1123,07/02/23 05:30:00 PM,17.475
1124,07/02/23 06:00:00 PM,17.379
1125,07/02/23 06:30:00 PM,17.475
1126,07/02/23 07:00:00 PM,17.570
1127,07/02/23 07:30:00 PM,17.665
1128,07/02/23 08:00:00 PM,17.760
1129,07/02/23 08:30:00 PM,17.665
1130,07/02/23 09:00:00 PM,17.570
1131,07/02/23 09:30:00 PM,17.855
1132,07/02/23 10:00:00 PM,17.950
1133,07/02/23 10:30:00 PM,17.950
1134,07/02/23 11:00:00 PM,18.140
1135,07/02/23 11:30:00 PM,18.236
1136,07/03/23 12:00:00 AM,18.426
1137,07/03/23 12:30:00 AM,18.331
1138,07/03/23 01:00:00 AM,18.331
1139,07/03/23 01:30:00 AM,18.236
1140,07/03/23 02:00:00 AM,18.331
1141,07/03/23 02:30:00 AM,18.236
1142,07/03/23 03:00:00 AM,18.331
1143,07/03/23 03:30:00 AM,18.521
1144,07/03/23 04:00:00 AM,18.616
1145,07/03/23 04:30:00 AM,18.616
1146,07/03/23 05:00:00 AM,18.426
1147,07/03/23 05:30:00 AM,18.331
1148,07/03/23 06:00:00 AM,18.521
1149,07/03/23 06:30:00 AM,18.045
1150,07/03/23 07:00:00 AM,17.950
1151,07/03/23 07:30:00 AM,18.045
1152,07/03/23 08:00:00 AM,18.331
1153,07/03/23 08:30:00 AM,18.426
1154,07/03/23 09:00:00 AM,18.711
1155,07/03/23 09:30:00 AM,18.616
1156,07/03/23 10:00:00 AM,18.521
1157,07/03/23 10:30:00 AM,18.901
1158,07/03/23 11:00:00 AM,18.901
1159,07/03/23 11:30:00 AM,18.996
1160,07/03/23 12:00:00 PM,18.996
1161,07/03/23 12:30:00 PM,19.092
1162,07/03/23 01:00:00 PM,18.806
1163,07/03/23 01:30:00 PM,18.901
1164,07/03/23 02:00:00 PM,18.901
1165,07/03/23 02:30:00 PM,18.806
1166,07/03/23 03:00:00 PM,18.996
1167,07/03/23 03:30:00 PM,18.996
1168,07/03/23 04:00:00 PM,18.901
1169,07/03/23 04:30:00 PM,18.901
1170,07/03/23 05:00:00 PM,18.616
1171,07/03/23 05:30:00 PM,18.426
1172,07/03/23 06:00:00 PM,17.379
1173,07/03/23 06:30:00 PM,18.616
1174,07/03/23 07:00:00 PM,18.331
1175,07/03/23 07:30:00 PM,18.711
1176,07/03/23 08:00:00 PM,18.901
1177,07/03/23 08:30:00 PM,18.901
1178,07/03/23 09:00:00 PM,18.616
1179,07/03/23 09:30:00 PM,18.711
1180,07/03/23 10:00:00 PM,18.711
1181,07/03/23 10:30:00 PM,18.901
1182,07/03/23 11:00:00 PM,19.092
1183,07/03/23 11:30:00 PM,18.901
1184,07/04/23 12:00:00 AM,18.711
1185,07/04/23 12:30:00 AM,18.711
1186,07/04/23 01:00:00 AM,18.521
1187,07/04/23 01:30:00 AM,18.331
1188,07/04/23 02:00:00 AM,18.236
1189,07/04/23 02:30:00 AM,17.760
1190,07/04/23 03:00:00 AM,17.855
1191,07/04/23 03:30:00 AM,17.855
1192,07/04/23 04:00:00 AM,17.094
1193,07/04/23 04:30:00 AM,16.903
1194,07/04/23 05:00:00 AM,16.903
1195,07/04/23 05:30:00 AM,17.094
1196,07/04/23 06:00:00 AM,16.903
1197,07/04/23 06:30:00 AM,16.903
1198,07/04/23 07:00:00 AM,17.189
1199,07/04/23 07:30:00 AM,17.855
1200,07/04/23 08:00:00 AM,17.760
1201,07/04/23 08:30:00 AM,17.760
1202,07/04/23 09:00:00 AM,18.045
1203,07/04/23 09:30:00 AM,18.331
1204,07/04/23 10:00:00 AM,18.616
1205,07/04/23 10:30:00 AM,18.806
1206,07/04/23 11:00:00 AM,18.901
1207,07/04/23 11:30:00 AM,18.996
1208,07/04/23 12:00:00 PM,19.092
1209,07/04/23 12:30:00 PM,18.996
1210,07/04/23 01:00:00 PM,19.187
1211,07/04/23 01:30:00 PM,18.806
1212,07/04/23 02:00:00 PM,18.901
1213,07/04/23 02:30:00 PM,18.996
1214,07/04/23 03:00:00 PM,18.616
1215,07/04/23 03:30:00 PM,18.140
1216,07/04/23 04:00:00 PM,18.236
1217,07/04/23 04:30:00 PM,17.379
1218,07/04/23 05:00:00 PM,17.665
1219,07/04/23 05:30:00 PM,17.855
1220,07/04/23 06:00:00 PM,16.713
1221,07/04/23 06:30:00 PM,16.332
1222,07/04/23 07:00:00 PM,17.284
1223,07/04/23 07:30:00 PM,16.046
1224,07/04/23 08:00:00 PM,15.282
1225,07/04/23 08:30:00 PM,14.996
1226,07/04/23 09:00:00 PM,14.996
1227,07/04/23 09:30:00 PM,14.804
1228,07/04/23 10:00:00 PM,14.709
1229,07/04/23 10:30:00 PM,14.804
1230,07/04/23 11:00:00 PM,15.187
